obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
243;0;0.000;2;1.667;4;1.905;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
247;5;11.111;6;5.000;7;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;18;1.777
249;0;0.000;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
250;8;17.778;1;0.833;2;0.952;4;1.587;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;1.481
256;6;13.333;6;5.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
257;9;20.000;13;10.833;23;10.952;14;5.556;3;1.429;3;2.500;0;0.000;0;0.000;0;0.000;65;6.417
258;15;33.333;31;25.833;39;18.571;57;22.619;36;17.143;38;31.667;9;20.000;0;0.000;0;0.000;225;22.211
259;3;6.667;6;5.000;2;0.952;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
261;11;24.444;33;27.500;42;20.000;69;27.381;81;38.571;45;37.500;14;31.111;5;50.000;0;0.000;300;29.615
262;1;2.222;4;3.333;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
266;1;2.222;4;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
270;2;4.444;5;4.167;10;4.762;2;0.794;5;2.381;0;0.000;0;0.000;0;0.000;0;0.000;24;2.369
274;6;13.333;6;5.000;15;7.143;11;4.365;1;0.476;1;0.833;0;0.000;0;0.000;0;0.000;40;3.949
275;9;20.000;21;17.500;7;3.333;7;2.778;9;4.286;0;0.000;0;0.000;0;0.000;0;0.000;53;5.232
276;5;11.111;5;4.167;10;4.762;3;1.190;3;1.429;0;0.000;2;4.444;0;0.000;0;0.000;28;2.764
277;3;6.667;2;1.667;0;0.000;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
278;1;2.222;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
280;4;8.889;3;2.500;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
284;8;17.778;23;19.167;16;7.619;7;2.778;16;7.619;6;5.000;0;0.000;0;0.000;0;0.000;76;7.502
287;3;6.667;4;3.333;1;0.476;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
294;0;0.000;1;0.833;0;0.000;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
297;5;11.111;8;6.667;13;6.190;2;0.794;1;0.476;1;0.833;0;0.000;0;0.000;0;0.000;30;2.962
298;8;17.778;12;10.000;26;12.381;98;38.889;26;12.381;28;23.333;13;28.889;4;40.000;0;0.000;215;21.224
299;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
303;2;4.444;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
306;2;4.444;8;6.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
307;7;15.556;20;16.667;20;9.524;7;2.778;22;10.476;1;0.833;1;2.222;0;0.000;0;0.000;78;7.700
309;6;13.333;13;10.833;1;0.476;2;0.794;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;23;2.270
310;9;20.000;36;30.000;59;28.095;58;23.016;49;23.333;6;5.000;2;4.444;0;0.000;0;0.000;219;21.619
311;13;28.889;34;28.333;38;18.095;23;9.127;55;26.190;25;20.833;7;15.556;3;30.000;0;0.000;198;19.546
315;0;0.000;2;1.667;0;0.000;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
316;11;24.444;29;24.167;47;22.381;74;29.365;53;25.238;35;29.167;19;42.222;5;50.000;1;100.000;274;27.048
317;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
318;3;6.667;2;1.667;3;1.429;6;2.381;3;1.429;2;1.667;1;2.222;0;0.000;0;0.000;20;1.974
319;3;6.667;4;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
320;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
321;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
324;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
326;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
327;6;13.333;8;6.667;13;6.190;11;4.365;6;2.857;1;0.833;0;0.000;0;0.000;0;0.000;45;4.442
329;5;11.111;1;0.833;2;0.952;7;2.778;1;0.476;3;2.500;0;0.000;0;0.000;0;0.000;19;1.876
332;2;4.444;3;2.500;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
333;6;13.333;7;5.833;10;4.762;7;2.778;5;2.381;5;4.167;2;4.444;0;0.000;0;0.000;42;4.146
334;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
335;17;37.778;46;38.333;74;35.238;105;41.667;113;53.810;57;47.500;29;64.444;8;80.000;1;100.000;450;44.423
338;1;2.222;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
343;12;26.667;25;20.833;38;18.095;40;15.873;42;20.000;26;21.667;7;15.556;3;30.000;0;0.000;193;19.052
344;13;28.889;42;35.000;78;37.143;111;44.048;98;46.667;47;39.167;34;75.556;8;80.000;1;100.000;432;42.646
345;3;6.667;7;5.833;6;2.857;4;1.587;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;24;2.369
349;1;2.222;3;2.500;6;2.857;4;1.587;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;15;1.481
350;0;0.000;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
351;1;2.222;2;1.667;1;0.476;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
352;2;4.444;5;4.167;9;4.286;8;3.175;3;1.429;2;1.667;0;0.000;0;0.000;0;0.000;29;2.863
353;2;4.444;5;4.167;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
354;1;2.222;3;2.500;0;0.000;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
357;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
360;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
361;1;2.222;5;4.167;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
365;6;13.333;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
366;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
368;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
370;0;0.000;0;0.000;0;0.000;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
371;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
372;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
374;10;22.222;29;24.167;50;23.810;57;22.619;32;15.238;27;22.500;5;11.111;2;20.000;0;0.000;212;20.928
375;1;2.222;1;0.833;1;0.476;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
381;8;17.778;10;8.333;21;10.000;16;6.349;8;3.810;1;0.833;0;0.000;0;0.000;0;0.000;64;6.318
383;8;17.778;2;1.667;9;4.286;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;1.876
385;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
386;4;8.889;6;5.000;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;1.283
388;2;4.444;5;4.167;5;2.381;2;0.794;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;16;1.579
392;3;6.667;4;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
393;9;20.000;30;25.000;26;12.381;25;9.921;17;8.095;4;3.333;3;6.667;0;0.000;0;0.000;114;11.254
395;4;8.889;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
400;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
401;1;2.222;8;6.667;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
402;9;20.000;16;13.333;32;15.238;55;21.825;7;3.333;25;20.833;1;2.222;0;0.000;0;0.000;145;14.314
404;9;20.000;24;20.000;41;19.524;2;0.794;20;9.524;0;0.000;1;2.222;0;0.000;0;0.000;97;9.576
405;14;31.111;29;24.167;26;12.381;39;15.476;46;21.905;36;30.000;6;13.333;1;10.000;0;0.000;197;19.447
407;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
408;6;13.333;16;13.333;28;13.333;45;17.857;21;10.000;10;8.333;1;2.222;1;10.000;1;100.000;129;12.734
411;9;20.000;20;16.667;14;6.667;17;6.746;16;7.619;8;6.667;1;2.222;0;0.000;0;0.000;85;8.391
414;2;4.444;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
419;9;20.000;11;9.167;24;11.429;33;13.095;33;15.714;26;21.667;8;17.778;4;40.000;0;0.000;148;14.610
420;4;8.889;2;1.667;6;2.857;11;4.365;1;0.476;1;0.833;0;0.000;0;0.000;0;0.000;25;2.468
424;1;2.222;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
425;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
427;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
431;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
434;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
435;4;8.889;5;4.167;12;5.714;21;8.333;3;1.429;1;0.833;3;6.667;0;0.000;0;0.000;49;4.837
436;1;2.222;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
