obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
324;4;8.889;9;7.500;11;5.238;2;0.794;0;0.000;3;2.500;0;0.000;0;0.000;0;0.000;29;2.863
326;1;2.222;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
327;15;33.333;21;17.500;30;14.286;56;22.222;44;20.952;35;29.167;9;20.000;1;10.000;0;0.000;211;20.829
328;5;11.111;5;4.167;10;4.762;10;3.968;2;0.952;9;7.500;2;4.444;0;0.000;0;0.000;43;4.245
329;9;20.000;30;25.000;42;20.000;50;19.841;42;20.000;36;30.000;13;28.889;1;10.000;0;0.000;223;22.014
331;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
332;3;6.667;10;8.333;9;4.286;9;3.571;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;32;3.159
333;10;22.222;24;20.000;46;21.905;61;24.206;59;28.095;20;16.667;11;24.444;2;20.000;0;0.000;233;23.001
334;5;11.111;5;4.167;5;2.381;0;0.000;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;18;1.777
335;23;51.111;71;59.167;137;65.238;165;65.476;171;81.429;98;81.667;43;95.556;10;100.000;1;100.000;719;70.977
336;1;2.222;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
338;2;4.444;8;6.667;9;4.286;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;20;1.974
339;6;13.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
340;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
342;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
343;18;40.000;50;41.667;86;40.952;103;40.873;79;37.619;71;59.167;30;66.667;7;70.000;1;100.000;445;43.929
344;16;35.556;48;40.000;101;48.095;138;54.762;131;62.381;82;68.333;38;84.444;9;90.000;1;100.000;564;55.676
345;4;8.889;21;17.500;23;10.952;36;14.286;21;10.000;22;18.333;1;2.222;5;50.000;0;0.000;133;13.129
347;1;2.222;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
349;10;22.222;17;14.167;26;12.381;32;12.698;9;4.286;0;0.000;0;0.000;0;0.000;0;0.000;94;9.279
350;2;4.444;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
351;5;11.111;9;7.500;18;8.571;12;4.762;8;3.810;0;0.000;1;2.222;0;0.000;0;0.000;53;5.232
352;11;24.444;18;15.000;34;16.190;44;17.460;27;12.857;34;28.333;12;26.667;2;20.000;0;0.000;182;17.966
353;7;15.556;8;6.667;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;18;1.777
354;6;13.333;17;14.167;21;10.000;17;6.746;4;1.905;0;0.000;0;0.000;1;10.000;0;0.000;66;6.515
356;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
357;2;4.444;6;5.000;6;2.857;1;0.397;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;17;1.678
360;1;2.222;6;5.000;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
361;3;6.667;8;6.667;7;3.333;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;2.073
362;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;3;0.296
365;9;20.000;15;12.500;20;9.524;8;3.175;1;0.476;1;0.833;0;0.000;0;0.000;0;0.000;54;5.331
366;6;13.333;5;4.167;8;3.810;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;1.974
367;1;2.222;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
368;3;6.667;4;3.333;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
370;5;11.111;10;8.333;10;4.762;8;3.175;13;6.190;5;4.167;0;0.000;0;0.000;0;0.000;51;5.035
371;6;13.333;11;9.167;15;7.143;28;11.111;18;8.571;12;10.000;0;0.000;0;0.000;0;0.000;90;8.885
372;3;6.667;4;3.333;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
373;8;17.778;4;3.333;0;0.000;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;1.283
374;17;37.778;47;39.167;86;40.952;94;37.302;89;42.381;62;51.667;28;62.222;6;60.000;0;0.000;429;42.349
375;2;4.444;8;6.667;7;3.333;11;4.365;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;29;2.863
378;3;6.667;3;2.500;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
380;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
381;11;24.444;33;27.500;49;23.333;71;28.175;70;33.333;24;20.000;5;11.111;0;0.000;0;0.000;263;25.962
383;9;20.000;15;12.500;19;9.048;5;1.984;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;48;4.738
384;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
385;1;2.222;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
386;8;17.778;19;15.833;18;8.571;5;1.984;0;0.000;3;2.500;0;0.000;0;0.000;0;0.000;53;5.232
387;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
388;8;17.778;13;10.833;24;11.429;19;7.540;45;21.429;9;7.500;0;0.000;0;0.000;0;0.000;118;11.649
392;7;15.556;9;7.500;7;3.333;9;3.571;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;32;3.159
393;10;22.222;36;30.000;75;35.714;95;37.698;61;29.048;33;27.500;17;37.778;5;50.000;1;100.000;333;32.873
394;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
395;8;17.778;10;8.333;8;3.810;10;3.968;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;38;3.751
396;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
397;2;4.444;3;2.500;6;2.857;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
398;1;2.222;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
400;2;4.444;2;1.667;4;1.905;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
401;6;13.333;18;15.000;17;8.095;33;13.095;3;1.429;9;7.500;2;4.444;0;0.000;0;0.000;88;8.687
402;10;22.222;36;30.000;80;38.095;121;48.016;92;43.810;67;55.833;14;31.111;4;40.000;0;0.000;424;41.856
404;10;22.222;36;30.000;64;30.476;49;19.444;88;41.905;27;22.500;4;8.889;0;0.000;0;0.000;278;27.443
405;17;37.778;61;50.833;65;30.952;82;32.540;70;33.333;58;48.333;20;44.444;8;80.000;0;0.000;381;37.611
406;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
407;9;20.000;4;3.333;2;0.952;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;1.579
408;16;35.556;42;35.000;86;40.952;124;49.206;128;60.952;49;40.833;30;66.667;9;90.000;1;100.000;485;47.878
411;10;22.222;39;32.500;69;32.857;79;31.349;79;37.619;46;38.333;22;48.889;3;30.000;0;0.000;347;34.255
414;6;13.333;14;11.667;17;8.095;11;4.365;3;1.429;0;0.000;3;6.667;0;0.000;0;0.000;54;5.331
419;18;40.000;46;38.333;96;45.714;118;46.825;107;50.952;92;76.667;31;68.889;8;80.000;1;100.000;517;51.037
420;10;22.222;23;19.167;37;17.619;61;24.206;17;8.095;19;15.833;6;13.333;0;0.000;0;0.000;173;17.078
422;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
424;9;20.000;16;13.333;1;0.476;11;4.365;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;37;3.653
425;3;6.667;6;5.000;9;4.286;6;2.381;1;0.476;2;1.667;0;0.000;0;0.000;0;0.000;27;2.665
426;3;6.667;1;0.833;4;1.905;5;1.984;2;0.952;0;0.000;1;2.222;0;0.000;0;0.000;16;1.579
427;3;6.667;2;1.667;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
428;1;2.222;4;3.333;3;1.429;0;0.000;2;0.952;1;0.833;0;0.000;0;0.000;0;0.000;11;1.086
430;4;8.889;0;0.000;2;0.952;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
431;3;6.667;2;1.667;6;2.857;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;1.283
432;3;6.667;5;4.167;0;0.000;0;0.000;1;0.476;1;0.833;0;0.000;0;0.000;0;0.000;10;0.987
434;2;4.444;4;3.333;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
435;11;24.444;29;24.167;50;23.810;81;32.143;56;26.667;43;35.833;19;42.222;5;50.000;1;100.000;295;29.121
436;4;8.889;4;3.333;8;3.810;9;3.571;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;29;2.863
437;1;2.222;1;0.833;1;0.476;0;0.000;0;0.000;2;1.667;0;0.000;0;0.000;0;0.000;5;0.494
439;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
440;10;22.222;36;30.000;85;40.476;123;48.810;119;56.667;82;68.333;25;55.556;8;80.000;0;0.000;488;48.174
442;6;13.333;7;5.833;8;3.810;5;1.984;0;0.000;2;1.667;0;0.000;0;0.000;0;0.000;28;2.764
444;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
445;9;20.000;34;28.333;51;24.286;62;24.603;14;6.667;20;16.667;1;2.222;0;0.000;0;0.000;191;18.855
446;1;2.222;0;0.000;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
447;2;4.444;3;2.500;4;1.905;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
448;6;13.333;7;5.833;14;6.667;5;1.984;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;35;3.455
450;3;6.667;1;0.833;2;0.952;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
451;9;20.000;34;28.333;63;30.000;30;11.905;29;13.810;3;2.500;0;0.000;0;0.000;0;0.000;168;16.584
452;2;4.444;6;5.000;3;1.429;2;0.794;0;0.000;3;2.500;0;0.000;0;0.000;0;0.000;16;1.579
453;9;20.000;36;30.000;69;32.857;59;23.413;43;20.476;6;5.000;5;11.111;1;10.000;0;0.000;228;22.507
454;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
455;2;4.444;2;1.667;2;0.952;4;1.587;1;0.476;2;1.667;0;0.000;0;0.000;0;0.000;13;1.283
456;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
459;5;11.111;5;4.167;9;4.286;7;2.778;4;1.905;8;6.667;1;2.222;0;0.000;0;0.000;39;3.850
460;15;33.333;25;20.833;51;24.286;39;15.476;35;16.667;37;30.833;15;33.333;2;20.000;0;0.000;219;21.619
461;10;22.222;33;27.500;39;18.571;55;21.825;24;11.429;15;12.500;1;2.222;1;10.000;0;0.000;178;17.572
463;9;20.000;36;30.000;71;33.810;70;27.778;44;20.952;11;9.167;12;26.667;2;20.000;0;0.000;255;25.173
466;4;8.889;3;2.500;0;0.000;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
467;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;2;0.197
472;0;0.000;1;0.833;2;0.952;1;0.397;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;5;0.494
475;38;84.444;113;94.167;207;98.571;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;996;98.322
476;40;88.889;114;95.000;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1001;98.815
477;30;66.667;93;77.500;170;80.952;227;90.079;194;92.381;117;97.500;45;100.000;10;100.000;1;100.000;887;87.562
478;39;86.667;116;96.667;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1002;98.914
479;32;71.111;100;83.333;187;89.048;243;96.429;203;96.667;120;100.000;45;100.000;10;100.000;1;100.000;941;92.892
480;44;97.778;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1012;99.901
481;38;84.444;112;93.333;205;97.619;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;992;97.927
482;43;95.556;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1011;99.803
483;29;64.444;94;78.333;181;86.190;237;94.048;206;98.095;120;100.000;45;100.000;10;100.000;1;100.000;923;91.115
484;33;73.333;97;80.833;187;89.048;236;93.651;207;98.571;118;98.333;45;100.000;10;100.000;1;100.000;934;92.201
485;37;82.222;103;85.833;197;93.810;247;98.016;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;970;95.755
486;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
487;42;93.333;118;98.333;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1007;99.408
488;31;68.889;100;83.333;193;91.905;239;94.841;208;99.048;120;100.000;45;100.000;10;100.000;1;100.000;947;93.485
489;31;68.889;99;82.500;189;90.000;242;96.032;206;98.095;120;100.000;45;100.000;10;100.000;1;100.000;943;93.090
490;39;86.667;118;98.333;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1005;99.210
491;30;66.667;97;80.833;185;88.095;226;89.683;201;95.714;118;98.333;45;100.000;10;100.000;1;100.000;913;90.128
492;37;82.222;110;91.667;204;97.143;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;988;97.532
493;36;80.000;106;88.333;200;95.238;246;97.619;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;973;96.051
494;42;93.333;119;99.167;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1008;99.506
495;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
496;31;68.889;95;79.167;186;88.571;244;96.825;208;99.048;118;98.333;45;100.000;10;100.000;1;100.000;938;92.596
497;30;66.667;97;80.833;184;87.619;240;95.238;204;97.143;119;99.167;45;100.000;10;100.000;1;100.000;930;91.807
498;32;71.111;96;80.000;185;88.095;239;94.841;207;98.571;119;99.167;45;100.000;10;100.000;1;100.000;934;92.201
499;44;97.778;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1012;99.901
500;38;84.444;109;90.833;205;97.619;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;989;97.631
501;40;88.889;115;95.833;208;99.048;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1001;98.815
502;40;88.889;117;97.500;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1004;99.112
503;30;66.667;92;76.667;184;87.619;233;92.460;205;97.619;119;99.167;45;100.000;10;100.000;1;100.000;919;90.721
504;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
505;36;80.000;104;86.667;196;93.333;244;96.825;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;965;95.262
506;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
507;34;75.556;95;79.167;191;90.952;242;96.032;208;99.048;120;100.000;45;100.000;10;100.000;1;100.000;946;93.386
508;43;95.556;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1010;99.704
509;17;37.778;65;54.167;140;66.667;195;77.381;180;85.714;110;91.667;44;97.778;10;100.000;1;100.000;762;75.222
510;36;80.000;111;92.500;205;97.619;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;989;97.631
511;35;77.778;110;91.667;205;97.619;250;99.206;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;986;97.335
512;45;100.000;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1013;100.000
513;45;100.000;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1013;100.000
514;39;86.667;115;95.833;207;98.571;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;998;98.519
515;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
516;35;77.778;104;86.667;197;93.810;245;97.222;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;966;95.360
517;39;86.667;116;96.667;208;99.048;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1001;98.815
518;44;97.778;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1012;99.901
519;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
520;39;86.667;116;96.667;208;99.048;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1000;98.717
521;42;93.333;118;98.333;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1008;99.506
522;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
523;38;84.444;110;91.667;202;96.190;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;987;97.433
524;35;77.778;106;88.333;199;94.762;246;97.619;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;971;95.854
525;45;100.000;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1013;100.000
526;43;95.556;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1010;99.704
527;39;86.667;116;96.667;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1002;98.914
528;44;97.778;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1012;99.901
529;39;86.667;115;95.833;208;99.048;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1000;98.717
530;35;77.778;109;90.833;205;97.619;250;99.206;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;985;97.236
531;38;84.444;111;92.500;207;98.571;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;993;98.026
532;39;86.667;116;96.667;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1002;98.914
533;41;91.111;118;98.333;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1007;99.408
534;43;95.556;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1011;99.803
535;42;93.333;118;98.333;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1008;99.506
536;45;100.000;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1013;100.000
537;35;77.778;110;91.667;206;98.095;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;988;97.532
538;35;77.778;110;91.667;201;95.714;244;96.825;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;975;96.249
539;43;95.556;118;98.333;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
540;31;68.889;100;83.333;190;90.476;243;96.429;208;99.048;119;99.167;45;100.000;10;100.000;1;100.000;947;93.485
541;44;97.778;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1012;99.901
542;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
543;44;97.778;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1012;99.901
544;33;73.333;103;85.833;192;91.429;242;96.032;208;99.048;120;100.000;45;100.000;10;100.000;1;100.000;954;94.176
545;45;100.000;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1013;100.000
546;39;86.667;116;96.667;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1002;98.914
547;45;100.000;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1013;100.000
548;36;80.000;105;87.500;203;96.667;251;99.603;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;980;96.742
549;35;77.778;110;91.667;203;96.667;250;99.206;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;983;97.038
